pair,delta
"Key.down,Key.down",0.08419108390808105
"Key.down,Key.down",0.08426904678344727
"Key.down,Key.down",0.08430218696594238
"Key.down,Key.down",0.08394384384155273
"Key.down,Key.down",0.08383798599243164
"Key.down,Key.down",0.08406400680541992
"Key.down,Key.down",0.08430790901184082
"Key.down,Key.down",0.08393692970275879
"Key.down,Key.down",0.08308196067810059
"Key.down,Key.down",0.08406615257263184
"Key.down,Key.down",0.08327198028564453
"Key.down,Key.down",0.08313107490539551
"Key.down,Key.down",0.08318209648132324
"Key.down,Key.down",0.0831298828125
"Key.down,Key.down",0.0830390453338623
"Key.down,Key.down",0.08449506759643555
"Key.down,Key.down",0.08367276191711426
"Key.space,'e'",0.21090412139892578
"'e','n'",0.12807393074035645
"'n','g'",0.18206191062927246
"'g',Key.space",0.2605741024017334
"Key.backspace,Key.backspace",0.2518148422241211
"Key.backspace,Key.enter",1.723675012588501
"Key.space,Key.cmd",1.8808372020721436
"Key.cmd,'˜'",0.10054492950439453
"'˜','w'",1.6714229583740234
"'w','e'",0.06315088272094727
"'e','l'",0.15195798873901367
"'l','l'",0.13994526863098145
"'l',Key.enter",0.31145501136779785
"Key.cmd,'¬'",0.07996797561645508
"'o','u'",0.08577108383178711
"'u','t'",0.06746292114257812
"'t','s'",0.17202997207641602
"'s','i'",0.10443377494812012
"'i',Key.enter",0.28549718856811523
"'b','u'",0.08377408981323242
"'u','t'",0.24088597297668457
"'t',Key.space",0.162139892578125
"Key.space,'o'",0.1728529930114746
"'o','u'",0.07998824119567871
"'u','t'",0.0881049633026123
"'t',Key.backspace",0.3882460594177246
"Key.backspace,Key.backspace",0.1470627784729004
"Key.backspace,Key.backspace",0.13371896743774414
"Key.backspace,Key.backspace",0.279926061630249
"Key.backspace,Key.backspace",1.1224451065063477
"Key.backspace,'y'",0.6119508743286133
"'y',Key.space",0.19301319122314453
"Key.space,'o'",0.14960575103759766
"'o','u'",0.047979116439819336
"'u','t'",0.11999201774597168
"'t','s'",0.2804889678955078
"'s','i'",0.17391586303710938
"'i','d'",0.14299416542053223
"'d','e'",0.17003917694091797
"'e','l'",0.20484375953674316
"'l','a'",0.10764789581298828
"'a','n'",0.052011966705322266
"'n','d'",0.10026812553405762
"'d','s'",0.06384992599487305
"'s',Key.space",0.07635807991027832
"Key.space,'t'",0.13274717330932617
"'t','i'",0.044278621673583984
"'i','c'",0.1327972412109375
"'c','k'",0.0361790657043457
"'k','e'",0.13194012641906738
"'e','t'",0.1359848976135254
"'t',Key.enter",0.12564492225646973
"'b',Key.cmd",0.6012299060821533
"Key.cmd,'¬'",0.06388401985168457
"'¬','g'",0.33676791191101074
"'g','u'",0.008102178573608398
"'u','y'",0.36395907402038574
"'y',Key.backspace",0.2828938961029053
"Key.backspace,Key.backspace",0.12424397468566895
"Key.backspace,Key.backspace",0.12897396087646484
"Key.backspace,'u'",0.297760009765625
"'u','y'",0.15905094146728516
"'y',Key.space",0.14192914962768555
"Key.space,'o'",0.16813898086547852
"'o','u'",0.05599212646484375
"'u','t'",0.08393692970275879
"'t','s'",0.14705204963684082
"'s','i'",0.07596087455749512
"'i','d'",0.1599440574645996
"'d','e'",0.3452880382537842
"'e','l'",0.16777396202087402
"'l','a'",0.08029007911682129
"'a','n'",0.07160377502441406
"'n','d'",0.08404994010925293
"'d','s'",0.06003308296203613
"'s',Key.space",0.15707707405090332
"Key.space,'t'",0.10413789749145508
"'t','i'",0.05626702308654785
"'i','c'",0.1356191635131836
"'c','k'",0.05238604545593262
"'k','e'",0.1370067596435547
"'e','t'",0.09575009346008301
"'t','s'",0.16726088523864746
"'s',Key.enter",0.05604720115661621
"'e','f'",0.22587084770202637
"'f','l'",0.03995513916015625
"'l','e'",0.10861706733703613
"'e','m'",0.05948162078857422
"'m','i'",0.14992737770080566
"'i','n'",0.0834648609161377
"'n','g'",0.08826303482055664
"'g',Key.shift_r",0.18221092224121094
"Key.shift_r,'b'",0.33702898025512695
"'b','e'",0.10485601425170898
"'e','r'",0.08320307731628418
"'r','k'",0.04802083969116211
"'k','e'",0.1306300163269043
"'e','l'",0.03232622146606445
"'l','e'",0.09998798370361328
"'e','y'",0.174041748046875
"'y','.'",0.24382305145263672
"'.','e'",0.18606901168823242
"'e','d'",0.1390368938446045
"'d','u'",0.08804726600646973
"'u',Key.tab",0.22377896308898926
"Key.shift_r,'E'",0.0560300350189209
"'E','l'",0.1589980125427246
"'l','e'",0.027597904205322266
"'e','a'",0.07637906074523926
"'a','n'",0.0879967212677002
"'n','o'",0.08393716812133789
"'o','r'",0.06788396835327148
"'r',Key.tab",0.18389296531677246
"Key.tab,Key.shift_r",0.1893010139465332
"Key.shift_r,'F'",0.08795595169067383
"'F','l'",0.12004399299621582
"'l','e'",0.06393218040466309
"'e','m'",0.11198806762695312
"'m','i'",0.17795085906982422
"'i','n'",0.06412124633789062
"'n','g'",0.0919959545135498
"'g',Key.tab",0.22591471672058105
"Key.tab,'e'",0.6460022926330566
"'e','f'",0.16208481788635254
"'f','l'",0.03988194465637207
"'l','e'",0.10813212394714355
"'e','m'",0.027508974075317383
"'m','i'",0.1534137725830078
"'i','n'",0.07601118087768555
"'n','g'",0.09592795372009277
"'g',Key.shift_r",0.14499306678771973
"Key.shift_r,'b'",0.3790011405944824
"'b','e'",0.10007095336914062
"'e','r'",0.08803892135620117
"'r','k'",0.024013042449951172
"'k','e'",0.13399291038513184
"'e','l'",0.04385709762573242
"'l','e'",0.07605576515197754
"'e','y'",0.13593220710754395
"'y','.'",0.22702598571777344
"'.','e'",0.13595104217529297
"'e','d'",0.13302087783813477
"'d','u'",0.10790395736694336
"'u',Key.tab",0.147064208984375
"Key.shift_r,Key.shift_r",1.526064157485962
"Key.space,Key.shift_r",0.22494125366210938
"Key.shift_r,'S'",0.11182880401611328
"'S','a'",0.18608403205871582
"'a','n'",0.14402294158935547
"'n','d'",0.14310598373413086
"'d',Key.space",0.17098307609558105
"Key.space,Key.shift_r",0.1666548252105713
"Key.shift_r,'S'",0.12812113761901855
"'S','p'",0.13413405418395996
"'p','r'",0.14754676818847656
"'r','i'",0.1155402660369873
"'i','n'",0.09621191024780273
"'n','g'",0.14740490913391113
"'g',Key.space",0.12003707885742188
"Key.space,Key.shift_r",0.17523622512817383
"Key.shift_r,'R'",0.09985876083374023
"'R','o'",0.17699599266052246
"'o','a'",0.08405709266662598
"'a','d'",0.11564803123474121
"'d',Key.tab",0.7303967475891113
"Key.tab,Key.tab",0.4735391139984131
"Key.tab,Key.shift_r",0.25599098205566406
"Key.shift_r,'M'",0.14008307456970215
"'M','o'",0.2653689384460449
"'o','r'",0.27713894844055176
"'r','r'",0.25853800773620605
"'r','i'",0.2661130428314209
"'i','s'",0.2552919387817383
"'s','t'",0.313305139541626
"'t','o'",0.10769200325012207
"'o','w'",0.11937689781188965
"'w','n'",0.11206912994384766
"'n',Key.space",0.23185992240905762
"Key.space,Key.shift_r",0.5776078701019287
"Key.shift_r,'N'",0.20380330085754395
"'N','J'",0.3202798366546631
"'J',Key.backspace",0.5700068473815918
"Key.backspace,Key.backspace",0.1486060619354248
"Key.backspace,Key.tab",0.2042710781097412
"Key.tab,Key.shift_r",0.1919269561767578
"Key.shift_r,'N'",0.12793302536010742
"'N','J'",0.25612425804138184
"Key.backspace,Key.backspace",1.2048721313476562
"Key.backspace,Key.backspace",0.15002894401550293
"'e','f'",0.19402003288269043
"'f','l'",0.1041421890258789
"'l','e'",0.03597378730773926
"'e','m'",0.07198500633239746
"'m','i'",0.15994596481323242
"'i','n'",0.07196903228759766
"'n','g'",0.0799870491027832
"'g',Key.shift_r",0.172011137008667
"Key.shift_r,'b'",0.5229818820953369
"'b','e'",0.09604096412658691
"'e','k'",0.06010103225708008
"'k','r'",0.015423059463500977
"'r','e'",0.13652396202087402
"'e','l'",0.011529922485351562
"'l','e'",0.12641119956970215
"'e','y'",0.1039738655090332
"'y','.'",0.23598885536193848
"'.',Key.backspace",0.3456392288208008
"Key.backspace,Key.backspace",0.1482558250427246
"Key.backspace,Key.backspace",0.12905097007751465
"Key.backspace,Key.backspace",0.14102411270141602
"Key.backspace,Key.backspace",0.14098000526428223
"Key.backspace,Key.backspace",0.12895417213439941
"Key.backspace,'r'",0.18402361869812012
"'r',Key.backspace",0.4619481563568115
"Key.backspace,Key.backspace",0.13795113563537598
"Key.backspace,Key.backspace",0.14600491523742676
"Key.enter,Key.backspace",0.6285817623138428
"Key.backspace,Key.enter",1.4823989868164062
"Key.enter,Key.backspace",1.413893222808838
"Key.backspace,Key.enter",0.37473487854003906
"Key.enter,Key.enter",0.22432827949523926
"Key.enter,Key.backspace",0.501842737197876
"Key.right,Key.up",1.0901198387145996
"Key.backspace,Key.backspace",0.6481001377105713
"'m','f'",0.3208041191101074
"'f','l'",0.16611075401306152
"'l',Key.enter",0.522637128829956
"Key.cmd,'ç'",0.24411892890930176
"Key.cmd,'√'",0.15673518180847168
"'√',Key.enter",0.4272456169128418
"Key.cmd,'Ω'",0.11946582794189453
"'Ω',Key.cmd",1.0314598083496094
"Key.cmd,'Ω'",0.18009114265441895
"'Ω','Ω'",0.7040770053863525
"'Ω','Ω'",1.219897985458374
"Key.cmd,Key.cmd",0.7324872016906738
"Key.cmd,Key.cmd",1.2031378746032715
"Key.cmd,'œ'",0.14681696891784668
"Key.cmd,'ƒ'",0.12828707695007324
"'ƒ','d'",0.2620260715484619
"'d','e'",0.206010103225708
"'e','s'",0.10799098014831543
"'s',Key.enter",1.8397917747497559
"Key.enter,Key.enter",0.45806121826171875
"Key.enter,Key.enter",1.0149719715118408
"Key.enter,Key.enter",1.4369401931762695
"Key.enter,Key.enter",1.6318609714508057
"Key.enter,Key.enter",1.2790298461914062
"Key.enter,Key.enter",1.6050269603729248
"Key.enter,Key.enter",1.1809980869293213
"Key.enter,Key.enter",1.8571128845214844
"Key.enter,Key.enter",1.2967259883880615
"Key.enter,Key.enter",1.3549940586090088
"'m','a'",0.0876920223236084
"'a','t'",0.13232111930847168
"'t','h'",0.08793282508850098
"'h',Key.space",1.002002239227295
"Key.space,Key.enter",0.8059437274932861
"Key.cmd,'¬'",0.05195188522338867
"'¬','g'",0.43317317962646484
"'g','r'",0.07988977432250977
"'r','a'",0.08785009384155273
"'a','d'",0.18807005882263184
"'d',Key.enter",0.20891690254211426
"Key.ctrl,Key.ctrl",1.1523759365081787
"Key.space,Key.shift_r",0.09166407585144043
"Key.shift_r,Key.shift_r",0.9692440032958984
"Key.shift_r,'C'",0.06803083419799805
"'C','o'",0.20315814018249512
"'o','g'",0.399569034576416
"'g','n'",0.14416909217834473
"'n','i'",0.1360468864440918
"'i','t'",0.18314480781555176
"'t','i'",0.05587506294250488
"'i','o'",0.18807315826416016
"'o','n'",0.10409212112426758
"'n',Key.space",0.22281384468078613
"Key.space,'a'",0.22310900688171387
"'a','n'",0.019775867462158203
"'n','d'",0.15317606925964355
"'d',Key.space",0.06793594360351562
"Key.space,Key.shift_r",0.17596912384033203
"Key.shift_r,'A'",0.09998798370361328
"'A','r'",0.7820889949798584
"'r','t'",0.19392991065979004
"'t','i'",0.13487505912780762
"'i','f'",0.25605010986328125
"'f','i'",0.08809208869934082
"'i','c'",0.30896472930908203
"'c','i'",0.09609508514404297
"'i','a'",0.05998682975769043
"'a','l'",0.1155860424041748
"'l',Key.space",0.09224414825439453
"Key.space,Key.shift_r",0.14310598373413086
"Key.shift_r,'I'",0.07200002670288086
"'I','n'",0.19598007202148438
"'n','t'",0.10405492782592773
"'t','e'",0.05997490882873535
"'e','l'",0.06800317764282227
"'l','l'",0.15000081062316895
"'l','i'",0.12495613098144531
"'i','g'",0.0720529556274414
"'g','e'",0.06393814086914062
"'e','n'",0.04799795150756836
"'n','c'",0.4189929962158203
"'c','e'",0.0760948657989502
"'e',Key.space",0.41985106468200684
"Key.space,Key.shift_r",0.3419811725616455
"Key.shift_r,'e'",0.3404717445373535
"'e',Key.backspace",0.39147520065307617
"Key.backspace,Key.shift_r",0.16601991653442383
"Key.shift_r,'E'",0.10817289352416992
"'E','m'",0.15092730522155762
"'m','p'",0.1708977222442627
"'p','h'",0.17900919914245605
"'h','a'",0.14001202583312988
"'a','s'",0.15004968643188477
"'s','i'",0.06406331062316895
"'i','s'",0.07587480545043945
"'s',Key.shift_r",0.19196200370788574
"Key.shift_r,'G'",0.24808120727539062
"'G','P'",0.1436328887939453
"'P','A'",0.19591188430786133
"'A',Key.space",0.6919941902160645
"Key.space,'c'",0.2980179786682129
"'c','a'",0.13200592994689941
"'a',Key.down",0.3530271053314209
"Key.down,Key.enter",0.2089221477508545
"Key.space,'g'",0.1359422206878662
"'g','i'",0.1129448413848877
"'i','v'",0.08763599395751953
"'v','e'",0.10806703567504883
"'e','n'",0.08033299446105957
"'n',Key.space",0.1128079891204834
"Key.space,'c'",0.11128616333007812
"'c',Key.down",0.5799808502197266
"Key.down,Key.enter",0.30382490158081055
"Key.backspace,Key.backspace",0.9779226779937744
"Key.shift_r,'C'",0.13178300857543945
"'C',Key.shift_r",1.2542259693145752
"Key.shift_r,'B'",0.30806994438171387
"'B','-'",0.3659968376159668
"'-',Key.shift_r",0.993873119354248
"Key.shift_r,'B'",0.14406418800354004
"'B','-'",0.32594990730285645
"Key.shift_r,'A'",1.4159281253814697
"'A',Key.shift_r",1.7968518733978271
"Key.shift_r,'B'",0.2000560760498047
"']',Key.backspace",0.7628276348114014
"Key.backspace,Key.backspace",0.1408390998840332
"Key.backspace,Key.backspace",1.2721569538116455
"Key.backspace,Key.backspace",1.3039190769195557
"Key.backspace,Key.backspace",1.4249989986419678
"Key.backspace,Key.backspace",1.33896803855896
"Key.backspace,Key.backspace",1.137915849685669
"Key.backspace,Key.backspace",0.14711809158325195
"Key.backspace,Key.backspace",0.9519131183624268
"Key.backspace,Key.backspace",0.14501094818115234
"'b','-'",0.10392093658447266
"'-',Key.backspace",0.7300598621368408
"Key.backspace,Key.backspace",0.15398907661437988
"Key.backspace,Key.shift_r",0.19098210334777832
"Key.shift_r,'B'",0.09593582153320312
"'B','-'",0.3047151565551758
"'-',Key.backspace",1.4112517833709717
"Key.backspace,Key.shift_r",0.282818078994751
"Key.shift_r,'A'",0.027970075607299805
"Key.backspace,Key.shift_r",0.31603288650512695
"Key.shift_r,'='",0.08012199401855469
"'=',Key.backspace",1.2178878784179688
"Key.backspace,Key.shift_r",0.3110041618347168
"Key.shift_r,'='",0.1200568675994873
"Key.backspace,Key.backspace",0.1783607006072998
"Key.backspace,Key.shift_r",0.4020721912384033
"Key.shift_r,'A'",0.16402292251586914
"'A','-'",0.358928918838501
"Key.shift_r,'A'",1.0637061595916748
"'A',Key.shift_r",1.0730960369110107
"Key.shift_r,'A'",0.13608694076538086
"'A','-'",0.22389507293701172
"'-',Key.shift_r",1.3230090141296387
"Key.shift_r,'B'",0.16805791854858398
"'B',Key.shift_r",0.9298739433288574
"Key.shift_r,Key.shift_r",0.31499791145324707
"Key.shift_r,'='",0.1881542205810547
"Key.backspace,Key.backspace",0.8061139583587646
"Key.backspace,Key.shift_r",0.2179548740386963
"Key.shift_r,'A'",0.08405303955078125
"'A','-'",0.5869181156158447
"Key.backspace,Key.backspace",0.14998173713684082
"Key.backspace,Key.shift_r",0.32903122901916504
"Key.shift_r,'B'",0.17600703239440918
"'B','-'",0.2540569305419922
"'-',Key.backspace",1.1729049682617188
"Key.backspace,Key.backspace",0.12995600700378418
"Key.backspace,Key.shift_r",0.2380821704864502
"Key.shift_r,'B'",0.09581780433654785
"'B','-'",0.23509502410888672
"Key.cmd,'œ'",0.027582883834838867
"Key.enter,'e'",0.8127107620239258
"'e','a'",0.0879051685333252
"'a','g'",0.1915891170501709
"'g','l'",0.12329292297363281
"'l','e'",0.08000683784484863
"'e','s'",0.07991695404052734
"'s',Key.space",0.04930424690246582
"Key.space,'z'",0.23792409896850586
"'z','a'",0.19796085357666016
"'a','c'",0.2009589672088623
"'c',Key.space",0.3863837718963623
"Key.space,'b'",0.26357245445251465
"'b','o'",0.07593488693237305
"'o','r'",9.870529174804688e-05
"'r','n'",0.2000713348388672
"'n',Key.backspace",0.42998504638671875
"Key.backspace,Key.backspace",0.14800262451171875
"Key.backspace,Key.backspace",0.1329362392425537
"Key.backspace,'r'",0.14896273612976074
"'r','o'",0.09138107299804688
"'o','w'",0.08421826362609863
"'w','n'",0.10444474220275879
"'n',Key.space",0.40784621238708496
"Key.space,'b'",0.1871938705444336
"'b','a'",0.11192011833190918
"'a','n'",0.027440786361694336
"'n','d'",0.4216320514678955
"'d',Key.space",0.07990717887878418
"Key.space,'a'",0.1119229793548584
"'a','t'",0.17305397987365723
"'t',Key.shift_r",0.462022066116333
"Key.shift_r,Key.shift_r",0.454967737197876
"Key.shift_r,'T'",0.10806703567504883
"'T',Key.space",0.23287296295166016
"Key.space,'s'",1.491089105606079
"'s','e'",0.1860060691833496
"'e','p'",0.10774993896484375
"'p',Key.space",0.15221714973449707
"Key.enter,Key.enter",0.5014238357543945
"Key.enter,Key.enter",0.08414006233215332
"Key.enter,Key.enter",0.08425283432006836
"Key.enter,Key.enter",0.08429694175720215
"Key.enter,Key.enter",0.08399224281311035
"Key.enter,Key.enter",0.08424901962280273
"Key.enter,Key.enter",0.08421182632446289
"Key.enter,Key.enter",0.08409500122070312
"Key.enter,Key.enter",0.08442807197570801
"Key.cmd,'œ'",0.17275071144104004
"Key.cmd,'˜'",0.0921318531036377
"'˜',Key.cmd",0.6594569683074951
"Key.cmd,'¬'",0.044045209884643555
"'¬','c'",0.37186098098754883
"'c','a'",0.11610889434814453
"'a','n'",0.08399796485900879
"'n',Key.space",0.11680912971496582
"Key.space,'y'",0.186248779296875
"'y','o'",0.12777400016784668
"'o','u'",0.09243321418762207
"'u',Key.space",0.07574987411499023
"Key.space,'l'",0.14215803146362305
"'l','a'",0.10375595092773438
"'a','b'",0.11392021179199219
"'b','l'",0.10425186157226562
"'l','e'",0.08399510383605957
"'e',Key.space",0.11176085472106934
"Key.space,'d'",0.12798309326171875
"'d','e'",0.18404102325439453
"'e','s'",0.2070300579071045
"'s','k'",0.27691173553466797
"'k','t'",0.48998117446899414
"'t','o'",0.07608985900878906
"'o','p'",0.1612999439239502
"'p','s'",0.11965322494506836
"'s',Key.space",0.36415886878967285
"Key.space,'m'",0.7359309196472168
"'m','a'",0.08394432067871094
"'a','c'",0.17046189308166504
"'c',Key.enter",0.2678039073944092
"Key.cmd,'œ'",0.26925206184387207
"Key.cmd,'ƒ'",0.13971495628356934
"'ƒ',Key.shift_r",0.8379499912261963
"Key.shift_r,'E'",0.3120131492614746
"'E','l'",0.331589937210083
"'l','e'",0.1519780158996582
"'e','a'",0.17972302436828613
"'a',Key.backspace",0.537146806716919
"Key.backspace,Key.backspace",0.1440129280090332
"Key.backspace,Key.backspace",0.13064908981323242
"Key.backspace,Key.backspace",0.12018108367919922
"Key.backspace,Key.shift_r",0.20786786079406738
"Key.shift_r,'F'",0.08417320251464844
"'F','l'",0.20011210441589355
"'l','e'",0.1590735912322998
"'e',Key.backspace",0.562744140625
"Key.backspace,Key.backspace",0.15985727310180664
"Key.backspace,'l'",0.5483608245849609
"'l',Key.backspace",0.36707305908203125
"Key.backspace,Key.backspace",0.2797830104827881
"Key.backspace,Key.shift_r",0.27001070976257324
"Key.shift_r,'E'",0.10815000534057617
"'E','l'",0.22577428817749023
"'l','l'",0.45210695266723633
"'l',Key.enter",1.9229087829589844
"Key.enter,Key.backspace",0.7289700508117676
"Key.backspace,Key.backspace",0.18712496757507324
"Key.backspace,Key.backspace",0.1577463150024414
"Key.backspace,Key.backspace",0.14027786254882812
"Key.backspace,Key.backspace",0.13587093353271484
"'v','i'",0.11187624931335449
"'i','d'",0.10008382797241211
"'d','e'",0.18438982963562012
"'e','o'",0.08400416374206543
"'o',Key.enter",1.504897117614746
"Key.enter,Key.shift_r",1.016542911529541
"Key.shift_r,'M'",0.23649311065673828
"'M','L'",0.2158830165863037
"'L','B'",0.7198808193206787
"'B','r'",0.5858821868896484
"'r','e'",0.0953531265258789
"'e','c'",0.7299237251281738
"'c','r'",0.10375308990478516
"'r','u'",0.1418459415435791
"'u','i'",0.0838310718536377
"'i','t'",0.09234094619750977
"'t',Key.shift_r",0.2561788558959961
"Key.shift_r,'V'",0.24004817008972168
"'V','i'",0.2979269027709961
"'i','d'",0.07601213455200195
"'d','e'",0.1590561866760254
"'e','o'",0.06397795677185059
"'o',Key.backspace",0.33898067474365234
"Key.backspace,Key.backspace",0.5012471675872803
"Key.backspace,Key.backspace",0.08444404602050781
"Key.backspace,Key.backspace",0.0841360092163086
"Key.backspace,Key.backspace",0.08413887023925781
"Key.backspace,Key.backspace",0.0842750072479248
"Key.backspace,Key.backspace",0.08335590362548828
"Key.backspace,Key.backspace",0.08428120613098145
"Key.backspace,Key.backspace",0.08421587944030762
"Key.backspace,Key.backspace",0.12677216529846191
"Key.backspace,Key.backspace",0.17405200004577637
"Key.backspace,Key.backspace",0.3859729766845703
"Key.backspace,Key.shift_r",0.8110568523406982
"Key.shift_r,'-'",0.15201902389526367
"'-','b'",0.22498202323913574
"'b','i'",0.11595797538757324
"'i','v'",0.23489713668823242
"'v',Key.backspace",0.3440117835998535
"Key.backspace,Key.backspace",0.13905620574951172
"Key.backspace,Key.backspace",0.13695383071899414
"Key.backspace,'v'",0.12501907348632812
"'v','i'",0.16199612617492676
"'i','d'",0.10810184478759766
"'d','e'",0.15496611595153809
"'e','o'",0.083953857421875
"'c','l'",0.13095402717590332
"'l','i'",0.0879979133605957
"'i','p'",0.14015579223632812
"'p','s'",0.07197022438049316
"'p','a'",0.15155386924743652
"'a','s'",0.26238203048706055
"'s','h'",0.12396693229675293
"'h','a'",0.14700698852539062
"'a',Key.enter",0.2519679069519043
"Key.up,Key.up",0.4970519542694092
"Key.up,Key.up",0.4709920883178711
"Key.up,Key.up",0.2429790496826172
"Key.up,Key.up",0.2270808219909668
"Key.up,Key.up",1.164808988571167
"Key.up,Key.up",0.43610191345214844
"Key.up,Key.up",0.6069362163543701
"Key.up,Key.up",0.5003807544708252
"Key.up,Key.up",0.08422207832336426
"Key.up,Key.up",0.08360910415649414
"Key.up,Key.up",0.08423495292663574
"Key.up,Key.up",0.08328104019165039
"Key.up,Key.up",0.9123191833496094
"Key.up,Key.up",0.3909156322479248
"Key.up,Key.up",0.3629450798034668
"Key.up,Key.up",0.4760582447052002
"Key.up,Key.up",0.3499767780303955
"Key.up,Key.down",0.9210312366485596
"Key.down,Key.down",0.18493080139160156
"Key.down,Key.down",0.1820681095123291
"Key.down,Key.down",0.17592287063598633
"Key.down,Key.down",0.1440291404724121
"Key.down,Key.down",0.1460857391357422
"'v','i'",0.10027408599853516
"'i','d'",0.07211971282958984
"'d','e'",0.1664872169494629
"'e','o'",0.047730207443237305
"'o',Key.enter",1.4521667957305908
"'v','i'",0.13878297805786133
"'i','d'",0.0917360782623291
"'d','e'",0.16540789604187012
"'e','o'",0.0880589485168457
"'o',Key.enter",0.3918890953063965
"'v','i'",0.1346149444580078
"'i','d'",0.14846110343933105
"'d','e'",0.20142483711242676
"'e','o'",0.30443525314331055
"Key.backspace,Key.backspace",1.966919183731079
"Key.backspace,'o'",0.5359160900115967
"Key.cmd,'ß'",0.09624910354614258
"Key.cmd,'ß'",0.08768510818481445
"Key.cmd,'ß'",0.0800933837890625
"'ß',Key.enter",0.5526907444000244
"Key.right,'a'",0.5415499210357666
"'a','b'",0.21891212463378906
"'b','i'",0.10815906524658203
"'i','l'",0.14019298553466797
"'l','i'",0.12526893615722656
"'i','t'",0.14655208587646484
"'t','y'",0.0998847484588623
"'y',Key.backspace",1.8200511932373047
"Key.backspace,Key.shift_r",0.27211976051330566
"Key.shift_r,'P'",0.14790606498718262
"Key.backspace,Key.shift_r",0.2659337520599365
"Key.shift_r,'N'",0.1685638427734375
"'N','b'",1.1845581531524658
"'b','e'",0.1359870433807373
"'e','r'",0.08799004554748535
"'r',Key.space",0.8200230598449707
"Key.space,'o'",0.17319011688232422
"'o','f'",0.11162972450256348
"'f',Key.backspace",1.3559999465942383
"Key.backspace,Key.shift_r",0.283095121383667
"Key.shift_r,'H'",0.18406915664672852
"Key.backspace,Key.shift_r",0.277116060256958
"Key.shift_r,'O'",0.11998391151428223
"'O','b'",0.18683123588562012
"'b','s'",0.1880791187286377
"'s','e'",0.12027478218078613
"'e','r'",0.0797431468963623
"'r','v'",0.221099853515625
"'v','e'",0.09999704360961914
"'e','d'",0.17293477058410645
"'d',Key.shift_r",1.3362882137298584
"Key.shift_r,Key.enter",0.11969804763793945
"Key.enter,Key.cmd",0.7918601036071777
"Key.cmd,'ß'",0.1524059772491455
"Key.shift_r,Key.enter",0.10788202285766602
"Key.enter,Key.enter",0.23600482940673828
"Key.enter,Key.enter",0.19723916053771973
"Key.enter,Key.enter",0.20291614532470703
"Key.enter,Key.enter",0.3918929100036621
"Key.enter,Key.enter",0.2600288391113281
"Key.enter,Key.enter",0.26811909675598145
"Key.enter,Key.enter",0.22788786888122559
"Key.enter,Key.enter",0.3840491771697998
"Key.enter,Key.enter",0.6042439937591553
"Key.enter,Key.enter",0.375640869140625
"Key.enter,Key.enter",0.24774909019470215
"Key.enter,Key.enter",0.2642040252685547
"Key.enter,Key.enter",0.40398693084716797
"Key.enter,Key.enter",0.31235408782958984
"Key.enter,Key.enter",0.4476609230041504
"Key.enter,Key.enter",0.343966007232666
"Key.enter,Key.enter",0.26401400566101074
"Key.enter,Key.enter",0.25601911544799805
"Key.enter,Key.enter",0.23610377311706543
"Key.enter,Key.enter",0.29578709602355957
"Key.enter,Key.enter",0.4200460910797119
"Key.enter,Key.enter",0.6081128120422363
"Key.enter,Key.enter",0.8238883018493652
"Key.shift_r,'A'",0.10785412788391113
"'A','s'",0.17122101783752441
"'s',Key.space",0.16295671463012695
"Key.space,'t'",0.1801290512084961
"'t','h'",0.03179216384887695
"'h','e'",0.08519482612609863
"'e',Key.space",0.08679723739624023
"Key.space,'l'",0.13142681121826172
"'l','e'",0.09556794166564941
"'e','n'",0.11586403846740723
"'n','g'",0.30045104026794434
"'g','t'",0.5119400024414062
"'t','h'",0.0760200023651123
"'h',Key.space",0.1279449462890625
"Key.space,'o'",0.13174819946289062
"'o','f'",0.0682518482208252
"'f',Key.space",0.09988594055175781
"'s','e'",0.12089705467224121
"'e','q'",0.22266602516174316
"'q','u'",0.11495113372802734
"'u',Key.backspace",0.46599507331848145
"Key.backspace,Key.backspace",0.14908981323242188
"Key.backspace,'u'",0.47825002670288086
"'u','e'",0.11482787132263184
"'e','n'",0.08000612258911133
"'n','c'",0.10800004005432129
"'c','e'",0.11378097534179688
"'e','s'",0.12042498588562012
"'s',Key.space",0.13197112083435059
"Key.space,'i'",0.2979438304901123
"'i','n'",0.1040339469909668
"'n','c'",0.1120603084564209
"'c','r'",0.11194276809692383
"'r','e'",0.08395910263061523
"'e','a'",0.07217097282409668
"'a','s'",0.2219090461730957
"'s','e'",0.11621284484863281
"'e','s'",0.10362601280212402
"Key.space,'t'",0.15582704544067383
"'t','h'",0.07621097564697266
"'h','e'",0.05986785888671875
"'e',Key.space",0.0840291976928711
"Key.space,'p'",0.15121889114379883
"'p','r'",0.060044050216674805
"'r','o'",0.18088698387145996
"'o','b'",0.21814775466918945
"'b','a'",0.14889907836914062
"'a','b'",0.1427910327911377
"'b','i'",0.17008090019226074
"'i','l'",0.1319444179534912
"'l','i'",0.1281287670135498
"'i','t'",0.1079399585723877
"'t','y'",0.11608099937438965
"'y',Key.space",0.1037752628326416
"Key.space,'o'",0.1243288516998291
"'o','f'",0.06398892402648926
"'f',Key.space",0.0798349380493164
"Key.space,'o'",0.17709803581237793
"'o','b'",0.08519291877746582
"'b','s'",0.21576309204101562
"'s','e'",0.10817217826843262
